_id,href,status,auctionDate,auctionId,adjustedMmrPrice,baseMmrPrice,auctionPrice,auctionTypes,carName,city,color,drivetrain,engine,fuelType,make,model,odometer,transmission,trim,vin,year
5fb346bcbb0128181cc8d4d8,https://app.acvauctions.com/auction/2235742,4,11/16/2020,2235742,"$1,550 ","$1,300 ","$1,300 ",GREEN YELLOW,2004 Ford Explorer Eddie Bauer,"Stratford, NJ",White,4WD,4.6L V8 EFI SOHC,Gas,Ford,Explorer,140698,Automatic,Eddie Bauer,1FMDU74W34ZA14372,2004
5fb35e454880f7092047c18d,https://app.acvauctions.com/auction/2094983,4,10/12/2020,2094983,"$1,200 ","$1,050 ",$900 ,GREEN YELLOW,2007 Chrysler Town & Country Touring,"Swanzey, NH",Red,FWD,3.8L V6 MPI,Gas,Chrysler,Town & Country,140726,Automatic,Touring,2A4GP54L17R182331,2007
5fb350b14880f7092047bc0b,https://app.acvauctions.com/auction/2176722,4,10/30/2020,2176722,"$3,375 ","$4,400 ","$2,700 ",GREEN YELLOW,2013 Dodge Grand Caravan SE,"New Rochelle, NY",Blue,FWD,3.6L V6 MPI DOHC VVT Flex,Flex,Dodge,Grand Caravan,140742,Automatic,SE,2C4RDGBG6DR648324,2013
5fb351754880f7092047bc7d,https://app.acvauctions.com/auction/2170499,4,10/29/2020,2170499,"$3,075 ","$2,825 ","$1,450 ",GREEN YELLOW,2009 Kia Borrego LX,"Wood River, IL",Gray,4WD,3.8L V6 MPI DOHC,Gas,Kia,Borrego,140791,Automatic,LX,KNDJH741795018214,2009
5fb34ff54880f7092047bb26,https://app.acvauctions.com/auction/2190926,4,11/4/2020,2190926,"$2,575 ","$3,150 ","$1,600 ",GREEN YELLOW,2010 Chevrolet Equinox LT,"Fairfield, OH",Silver,AWD,2.4L I-4 SIDI DOHC,Gas,Chevrolet,Equinox,140814,Automatic,LT,2CNFLEEW1A6241307,2010
5fb3504c4880f7092047bb69,https://app.acvauctions.com/auction/2187258,4,11/3/2020,2187258,"$1,375 ","$1,575 ","$1,550 ",GREEN YELLOW,2007 Volkswagen Passat Base,"Mystic, CT",Blue,FWD,2.0L I-4 FSI DOHC T/C,Gas,Volkswagen,Passat,140816,Automatic,Base,WVWLK73C37E004627,2007
5fb350a24880f7092047bbf7,https://app.acvauctions.com/auction/2177685,4,10/31/2020,2177685,"$4,675 ","$4,400 ","$3,100 ",GREEN YELLOW,2007 Lexus ES 350,"Rockville Centre, NY",Silver,FWD,3.5L V6 SFI DOHC,Gas,Lexus,ES 350,140852,Automatic,FALSE,JTHBJ46G772146488,2007
5fb354534880f7092047bf69,https://app.acvauctions.com/auction/2126049,4,10/20/2020,2126049,"$2,900 ","$3,550 ","$1,700 ",GREEN YELLOW,2012 Ford Escape XLT,"Susquehanna, PA",Blue,4WD,2.5L I-4 SMPI DOHC,Gas,Ford,Escape,140855,Automatic,XLT,1FMCU9D73CKA73106,2012
5fb355d84880f7092047bfd8,https://app.acvauctions.com/auction/2117770,4,10/16/2020,2117770,"$2,700 ","$2,225 ","$2,950 ",GREEN YELLOW,2004 Toyota Tacoma Base,"Greenvale, NY",Red,RWD,2.4L I-4 SFI DOHC,Gas,Toyota,Tacoma,140857,Manual,Base,5TENL42N74Z393207,2004
5fb3520d4880f7092047bd68,https://app.acvauctions.com/auction/2157537,4,10/27/2020,2157537,"$2,000 ","$1,375 ",$800 ,GREEN YELLOW,2004 Honda Accord LX,"Swanzey, NH",Black,FWD,2.4L I-4 MPI DOHC,Gas,Honda,Accord,140884,Manual,LX,1HGCM71244A021672,2004
5fb350944880f7092047bbd7,https://app.acvauctions.com/auction/2179843,4,11/2/2020,2179843,"$2,300 ","$3,225 ",$750 ,GREEN YELLOW,2012 Chevrolet Sonic 2LS,"Columbia, MO",White,FWD,1.8L I-4 MFI DOHC Flex,Flex,Chevrolet,Sonic,140927,Automatic,2LS,1G1JA6SH3C4139973,2012
5fb34fe84880f7092047bb0f,https://app.acvauctions.com/auction/2192054,4,11/4/2020,2192054,FALSE,"$2,700 ","$2,450 ",GREEN YELLOW,2007 Honda Accord EX,"West Warwick, RI",Red,FWD,2.4L I-4 MPI DOHC,Gas,Honda,Accord,141022,Automatic,EX,1HGCM56767A145892,2007
5fb34ead4880f7092047b91e,https://app.acvauctions.com/auction/2218987,4,11/11/2020,2218987,"$8,500 ","$8,575 ","$6,300 ",GREEN YELLOW,2012 Chevrolet G2500 Vans Express,"Shelton, CT",White,RWD,4.8L V8 SFI OHV Flex,Flex,Chevrolet,G2500 Vans,141025,Automatic,Express,1GCWGFCA7C1105212,2012
5fb34ee94880f7092047b969,https://app.acvauctions.com/auction/2215478,4,11/10/2020,2215478,"$4,950 ","$5,125 ","$2,400 ",GREEN YELLOW,2008 Nissan Frontier SE,"New Lebanon, NY",Gray,4WD,4.0L V6 MPI DOHC,Gas,Nissan,Frontier,141026,Automatic,SE,1N6AD09W48C406807,2008
5fb3520d4880f7092047bd72,https://app.acvauctions.com/auction/2156917,4,10/27/2020,2156917,"$2,475 ","$1,975 ","$2,200 ",GREEN YELLOW,2007 Ford Edge SEL,"Yorkville, NY",Black,AWD,3.5L V6 SFI DOHC 24V,Gas,Ford,Edge,141073,Automatic,SEL,2FMDK48C47BA78349,2007
5fb350954880f7092047bbe6,https://app.acvauctions.com/auction/2178552,3,10/31/2020,2178552,,,"$1,800 ",GREEN YELLOW,2002 Nissan Frontier SE,"Farmington, NY",Blue,4WD,3.3L V6 EFI SOHC,Gas,Nissan,Frontier,141097,Automatic,SE,1N6ED29Y22C307585,2002
5fb351b44880f7092047bcf1,https://app.acvauctions.com/auction/2165429,4,10/29/2020,2165429,"$2,225 ","$3,525 ","$1,400 ",GREEN YELLOW,2006 Dodge Dakota ST,"Tunkhannock, PA",Black,4WD,3.7L V6 MPI,Gas,Dodge,Dakota,141116,Automatic,ST,1D7HW28K16S632821,2006
5fb353814880f7092047bf0e,https://app.acvauctions.com/auction/2132326,4,10/21/2020,2132326,"$3,500 ","$3,575 ","$3,100 ",GREEN YELLOW,2007 INFINITI G35 X,"Albany, NY",Blue (Dark),AWD,3.5L V6 DOHC,Gas,INFINITI,G35,141130,Automatic,X,JNKBV61F17M817799,2007
5fb356204880f7092047c036,https://app.acvauctions.com/auction/2113084,3,10/16/2020,2113084,,,$800 ,GREEN YELLOW,2000 Ford F150 Lariat,"Meriden, CT",Gold,RWD,4.6L V8 EFI SOHC,Gas,Ford,F150,141134,Automatic,Lariat,1FTRX17W5YNA73981,2000
5fb49aa62f9e150d78526f01,https://app.acvauctions.com/auction/2240520,4,11/17/2020,2240520,"$2,475 ","$2,975 ","$2,200 ",GREEN YELLOW,2011 Nissan Rogue S,"Vestal, NY",White,AWD,2.5L I-4 MPI DOHC,Gas,Nissan,Rogue,141135,Automatic,S,JN8AS5MV1BW301415,2011
5fb351d24880f7092047bd20,https://app.acvauctions.com/auction/2162414,4,10/28/2020,2162414,"$2,225 ","$2,700 ","$1,750 ",GREEN YELLOW,2012 Ford Focus SEL,"Falls Church, VA",Gray,FWD,2.0L I-4 DI Ti-VCT,Gas,Ford,Focus,141186,Automatic,SEL,1FAHP3H23CL253747,2012
5fb354744880f7092047bf99,https://app.acvauctions.com/auction/2122093,4,10/19/2020,2122093,"$2,050 ","$2,450 ",$500 ,GREEN YELLOW,2010 Kia Optima LX,"New Lebanon, NY",Black,FWD,2.4L I-4 MPI DOHC,Gas,Kia,Optima,141188,Automatic,LX,KNAGG4A83A5387571,2010
5fb34fa24880f7092047ba8c,https://app.acvauctions.com/auction/2198117,4,11/5/2020,2198117,FALSE,"$3,425 ","$2,000 ",GREEN YELLOW,2006 Ford F150 XLT,"Uniontown, PA",White,4WD,5.4L V8 EFI SOHC,Gas,Ford,F150,141221,Automatic,XLT,1FTPX14566NB38479,2006
5fb34e544880f7092047b89b,https://app.acvauctions.com/auction/2225126,4,11/12/2020,2225126,"$1,750 ","$1,525 ",$550 ,GREEN YELLOW,2006 Pontiac Torrent,"Buffalo, NY",Red,FWD,3.4L V6 SFI,Gas,Pontiac,Torrent,141259,Automatic,FALSE,2CKDL63F766186009,2006
5fb359d84880f7092047c091,https://app.acvauctions.com/auction/2110289,4,10/15/2020,2110289,"$2,850 ","$3,350 ","$1,450 ",GREEN YELLOW,2011 Hyundai Elantra Limited,"Vestal, NY",White,FWD,1.8L I-4 MPI DOHC,Gas,Hyundai,Elantra,141261,Automatic,Limited,5NPDH4AE1BH041173,2011
5fb3503f4880f7092047bb5f,https://app.acvauctions.com/auction/2187817,4,11/3/2020,2187817,"$1,225 ","$1,125 ","$1,350 ",GREEN YELLOW,2007 Dodge Grand Caravan SXT,"Saint Marys, PA",Silver,FWD,3.8L V6 MPI,Gas,Dodge,Grand Caravan,141268,Automatic,SXT,2D4GP44L07R159559,2007
5fb34ed34880f7092047b955,https://app.acvauctions.com/auction/2216342,4,11/11/2020,2216342,"$1,650 ","$1,725 ","$1,200 ",GREEN YELLOW,2010 Nissan Versa S,"Grenada, MS",Black,FWD,1.8L I-4 EFI DOHC,Gas,Nissan,Versa,141320,Automatic,S,3N1BC1AP9AL459116,2010
5fb34d45e7bde1132096a979,https://app.acvauctions.com/auction/2227311,4,11/13/2020,2227311,"$3,025 ","$2,750 ","$2,000 ",GREEN YELLOW,2009 Cadillac CTS Base,"Austin, TX",Red,RWD,3.6L V6 SFI,Gas,Cadillac,CTS,141406,Automatic,Base,1G6DF577990161429,2009
5fb34f6e4880f7092047ba34,https://app.acvauctions.com/auction/2203198,4,11/6/2020,2203198,"$1,175 ","$1,225 ",$600 ,GREEN YELLOW,2009 Chevrolet HHR LT,"Wood River, IL",Silver,FWD,2.2L I-4 MPI DOHC,Gas,Chevrolet,HHR,141424,Automatic,LT,3GNCA23B19S544023,2009
5fb34f3a4880f7092047b9df,https://app.acvauctions.com/auction/2208303,4,11/9/2020,2208303,"$1,975 ","$1,675 ","$1,000 ",GREEN YELLOW,2005 GMC Envoy XL SLE,"Langhorne, PA",Silver,4WD,4.2L I-6 MPI DOHC,Gas,GMC,Envoy XL,141428,Automatic,SLE,1GKET16S356123019,2005
5fb350774880f7092047bbad,https://app.acvauctions.com/auction/2182389,4,11/2/2020,2182389,"$2,100 ","$2,300 ","$1,100 ",GREEN YELLOW,2008 Mazda CX-7,"Oaklyn, NJ",Gray,FWD,2.3L I-4 DOHC T/C,Gas,Mazda,CX-7,141444,Automatic,FALSE,JM3ER29L980177847,2008
5fb351b44880f7092047bce7,https://app.acvauctions.com/auction/2165732,4,10/29/2020,2165732,$725 ,$750 ,$500 ,GREEN YELLOW,2003 Chrysler Sebring LXi,"Lancaster, PA",Purple,FWD,2.7L V6 MPI Flex,Flex,Chrysler,Sebring,141487,Automatic,LXi,1C3EL55T43N526060,2003
5fb351954880f7092047bcba,https://app.acvauctions.com/auction/2168172,4,10/29/2020,2168172,FALSE,FALSE,"$4,500 ",GREEN YELLOW,2000 Ford F350SD XL,"Turner, ME",Blue,4WD,7.3L V8 DI DSL,Diesel,Ford,F350SD,141508,Automatic,XL,1FDWF37F3YRA24081,2000
5fb4a7c969e8e51338183b05,https://app.acvauctions.com/auction/2129780,4,10/20/2020,2129780,"$2,025 ","$2,075 ","$1,750 ",GREEN YELLOW,2010 Hyundai Elantra GLS,"Chittenango, NY",Black,FWD,2.0L I-4 MPI DOHC,Gas,Hyundai,Elantra,141532,Automatic,GLS,KMHDU4AD4AU989585,2010
5fb35b1c4880f7092047c0f7,https://app.acvauctions.com/auction/2103985,4,10/14/2020,2103985,"$3,325 ","$4,075 ","$3,400 ",GREEN YELLOW,2012 Jeep Compass Latitude,"Acton, MA",Red,4WD,2.4L I-4 SFI DOHC,Gas,Jeep,Compass,141628,Automatic,Latitude,1C4NJDEB7CD686071,2012
5fb34e944880f7092047b8fa,https://app.acvauctions.com/auction/2221238,4,11/12/2020,2221238,"$2,425 ","$2,375 ","$1,350 ",GREEN YELLOW,2009 Scion xD Base,"Oneonta, NY",Green,FWD,1.8L I-4 EFI DOHC,Gas,Scion,XD,141630,Manual,Base,JTKKU104X9J049633,2009
5fb351844880f7092047bc9f,https://app.acvauctions.com/auction/2169800,4,10/29/2020,2169800,FALSE,"$1,800 ",$950 ,GREEN YELLOW,2003 Toyota Corolla CE,"Quakertown, PA",White,FWD,1.8L I-4 EFI DOHC,Gas,Toyota,Corolla,141635,Manual,CE,1NXBR32E43Z138772,2003
5fb362924880f7092047c214,https://app.acvauctions.com/auction/2085015,4,10/8/2020,2085015,"$9,200 ","$9,200 ","$4,100 ",GREEN YELLOW,2010 Ford F150 XLT,"New Windsor, NY",Blue,4WD,5.4L V8 SOHC Flex,Flex,Ford,F150,141643,Automatic,XLT,1FTFX1EV4AFB22973,2010
5fb362804880f7092047c1eb,https://app.acvauctions.com/auction/2086723,4,10/9/2020,2086723,"$3,725 ","$4,575 ","$3,100 ",GREEN YELLOW,2012 Chevrolet Equinox LT,"Olean, NY",Silver,AWD,2.4L I-4 SIDI DOHC Flex,Flex,Chevrolet,Equinox,141675,Automatic,LT,2GNFLEEK8C6163488,2012
5fb353324880f7092047be91,https://app.acvauctions.com/auction/2140173,4,10/22/2020,2140173,"$4,325 ","$3,625 ","$3,925 ",GREEN YELLOW,2007 Ford Explorer Sport Trac XLT,"Ipswich, MA",Black,4WD,4.0L V6 EFI,Gas,Ford,Explorer Sport Trac,141791,Automatic,XLT,1FMEU51K57UA12781,2007
5fb34f7b4880f7092047ba49,https://app.acvauctions.com/auction/2202000,4,11/6/2020,2202000,"$6,350 ","$6,175 ","$5,600 ",GREEN YELLOW,2007 Chevrolet Silverado 1500 LTZ,"Triadelphia, WV",White,4WD,5.3L V8 SFI,Gas,Chevrolet,Silverado 1500,141792,Automatic,LTZ,2GCEK19J971652213,2007
5fb34e6d4880f7092047b8c2,https://app.acvauctions.com/auction/2224657,4,11/12/2020,2224657,"$4,200 ","$5,150 ","$3,500 ",GREEN YELLOW,2011 Cadillac SRX Luxury,"Austin, TX",Gray,FWD,3.0L V6 SIDI DOHC,Gas,Cadillac,SRX,141822,Automatic,Luxury,3GYFNAEY9BS680373,2011
5fb3521f4880f7092047bd84,https://app.acvauctions.com/auction/2155497,4,10/27/2020,2155497,"$2,350 ","$2,125 ",$650 ,GREEN YELLOW,2005 Chevrolet Trailblazer LS,"Scranton, PA",Maroon,4WD,4.2L I-6 MPI DOHC,Gas,Chevrolet,Trailblazer,141829,Automatic,LS,1GNDT13S952265398,2005
5fb350784880f7092047bbbf,https://app.acvauctions.com/auction/2181266,4,11/2/2020,2181266,"$3,325 ","$3,800 ","$2,150 ",GREEN YELLOW,2012 Chevrolet Equinox LS,"Albany, NY",Black,AWD,2.4L I-4 SIDI DOHC Flex,Flex,Chevrolet,Equinox,141878,Automatic,LS,2GNFLCEK7C6270696,2012
5fb352304880f7092047bdac,https://app.acvauctions.com/auction/2153450,4,10/26/2020,2153450,"$1,425 ","$1,575 ",$800 ,GREEN YELLOW,2009 Nissan Versa S,"Keene, NH",Silver,FWD,1.8L I-4 EFI DOHC,Gas,Nissan,Versa,142025,Manual,S,3N1BC13E89L498982,2009
5fb34e394880f7092047b86c,https://app.acvauctions.com/auction/2226125,4,11/12/2020,2226125,"$1,925 ","$2,300 ","$1,400 ",GREEN YELLOW,2010 Nissan Sentra SR,"North Dartmouth, MA",Black,FWD,2.0L I-4 SMPI DOHC CVTCS,Gas,Nissan,Sentra,142043,Automatic,SR,3N1AB6AP1AL650816,2010
5fb34e534880f7092047b88c,https://app.acvauctions.com/auction/2225278,4,11/12/2020,2225278,"$2,450 ","$2,850 ","$1,300 ",GREEN YELLOW,2012 Kia Forte EX,"Latham, NY",Black,FWD,2.0L I-4 MPI DOHC CVVT,Gas,Kia,Forte,142082,Automatic,EX,KNAFU5A25C5530576,2012
5fb34d45e7bde1132096a977,https://app.acvauctions.com/auction/2227452,4,11/13/2020,2227452,"$4,225 ","$4,200 ","$4,150 ",GREEN YELLOW,2007 Honda CR-V EX,"Archbald, PA",Red,4WD,2.4L I-4 MPI DOHC,Gas,Honda,CR-V,142149,Automatic,EX,JHLRE485X7C110906,2007
5fb346afbb0128181cc8d4c9,https://app.acvauctions.com/auction/2237327,4,11/16/2020,2237327,"$2,125 ","$2,075 ","$1,750 ",GREEN YELLOW,2010 Chevrolet Impala LT,"Chittenango, NY",Red,FWD,3.5L V6 SFI,Gas,Chevrolet,Impala,142178,Automatic,LT,2G1WB5EN5A1247907,2010
5fb34fe84880f7092047bb0c,https://app.acvauctions.com/auction/2192212,4,11/4/2020,2192212,"$2,925 ","$3,225 ","$2,650 ",GREEN YELLOW,2010 Chevrolet Equinox LT,"Hingham, MA",Black,AWD,3.0L V6 SIDI DOHC,Gas,Chevrolet,Equinox,142179,Automatic,LT,2CNFLNEY1A6281730,2010
5fb350df4880f7092047bc63,https://app.acvauctions.com/auction/2170779,4,10/29/2020,2170779,"$6,875 ","$6,500 ","$5,600 ",GREEN YELLOW,2011 Honda Pilot EX-L,"South Burlington, VT",Maroon,4WD,3.5L V6 MPI SOHC VTEC,Gas,Honda,Pilot,142186,Automatic,EX-L,5FNYF4H57BB057535,2011
5fb357564880f7092047c08a,https://app.acvauctions.com/auction/2111062,4,10/15/2020,2111062,"$1,525 ","$1,300 ","$1,350 ",GREEN YELLOW,2003 Jeep Liberty Sport,"Joliet, IL",Blue,4WD,3.7L V6 MPI,Gas,Jeep,Liberty,142200,Automatic,Sport,1J4GL48K03W653247,2003
5fb34e6d4880f7092047b8c1,https://app.acvauctions.com/auction/2224731,4,11/12/2020,2224731,"$1,800 ","$1,850 ","$1,900 ",GREEN YELLOW,2006 Jeep Liberty Sport,"Irwin, PA",Blue,RWD,3.7L V6 MPI,Gas,Jeep,Liberty,142202,Automatic,Sport,1J4GK48K66W220930,2006
5fb351ef4880f7092047bd3a,https://app.acvauctions.com/auction/2160633,4,10/28/2020,2160633,"$2,550 ","$1,550 ","$2,400 ",GREEN YELLOW,2008 Chevrolet Trailblazer LT,"Beckley, WV",Black,4WD,4.2L I-6 MPI DOHC,Gas,Chevrolet,Trailblazer,142250,Automatic,LT,1GNDT13S082107598,2008
5fb352f74880f7092047be25,https://app.acvauctions.com/auction/2143495,4,10/23/2020,2143495,"$2,075 ","$1,975 ","$2,300 ",GREEN YELLOW,2005 Jeep Grand Cherokee Laredo,"Sunbury, PA",Black,4WD,3.7L V6 MPI,Gas,Jeep,Grand Cherokee,142261,Automatic,Laredo,1J4GR48KX5C611395,2005
5fb3503f4880f7092047bb61,https://app.acvauctions.com/auction/2187808,4,11/3/2020,2187808,"$3,600 ","$3,150 ","$3,400 ",GREEN YELLOW,2010 Chevrolet Traverse LTZ,"Saint Marys, PA",Red,AWD,3.6L V6 SIDI DOHC,Gas,Chevrolet,Traverse,142274,Automatic,LTZ,1GNLVHED0AS114618,2010
5fb352ca4880f7092047bdf1,https://app.acvauctions.com/auction/2147269,4,10/24/2020,2147269,"$7,650 ","$9,875 ","$7,850 ",GREEN YELLOW,2013 Honda Civic Si,"Albany, NY",White,FWD,2.4L I-4 MPI DOHC I-VTEC,Gas,Honda,Civic,142305,Manual,Si,2HGFB6E55DH702362,2013
5fb35b1c4880f7092047c103,https://app.acvauctions.com/auction/2103375,4,10/14/2020,2103375,"$3,325 ","$3,650 ","$2,050 ",GREEN YELLOW,2009 Chevrolet Trailblazer LT,"Laurel, MD",Black,4WD,4.2L I-6 MPI DOHC,Gas,Chevrolet,Trailblazer,142322,Automatic,LT,1GNDT33SX92110361,2009
5fb352c94880f7092047bdec,https://app.acvauctions.com/auction/2147639,4,10/24/2020,2147639,"$1,475 ","$1,450 ","$1,700 ",GREEN YELLOW,2009 Chevrolet Impala LS,"Buffalo, NY",Gray,FWD,3.5L V6 MPI,Gas,Chevrolet,Impala,142360,Automatic,LS,2G1WB57N491228399,2009
5fb34fe84880f7092047bb10,https://app.acvauctions.com/auction/2192009,4,11/4/2020,2192009,"$3,625 ","$4,100 ","$1,400 ",GREEN YELLOW,2011 Mitsubishi Outlander Sport SE,"Rome, NY",Red,4WD,2.0L I-4 MPI DOHC,Gas,Mitsubishi,Outlander Sport,142390,Automatic,SE,JA4AR4AU1BZ018048,2011
5fb354304880f7092047bf43,https://app.acvauctions.com/auction/2129264,4,10/20/2020,2129264,"$3,650 ","$3,150 ","$2,200 ",GREEN YELLOW,2008 GMC Acadia SLT,"Springfield, NJ",Red,AWD,3.6L V6 SFI,Gas,GMC,Acadia,142591,Automatic,SLT,1GKEV33748J176805,2008
5fb34eea4880f7092047b97a,https://app.acvauctions.com/auction/2214839,4,11/10/2020,2214839,"$1,450 ","$1,475 ",$650 ,GREEN YELLOW,2008 Chevrolet Cobalt LT,"Danbury, CT",White,FWD,2.2L I-4 MPI DOHC,Gas,Chevrolet,Cobalt,142667,Automatic,LT,1G1AL58F587327040,2008
5fb34fd94880f7092047baef,https://app.acvauctions.com/auction/2194115,4,11/6/2020,2194115,"$1,475 ","$1,375 ",$800 ,GREEN YELLOW,2005 Jeep Liberty Sport,"Trenton, NJ",Green,4WD,3.7L V6 MPI,Gas,Jeep,Liberty,142717,Automatic,Sport,1J4GL48K75W603240,2005
5fb367074880f7092047c27b,https://app.acvauctions.com/auction/2082240,4,10/8/2020,2082240,FALSE,$750 ,$500 ,GREEN YELLOW,2007 Ford Focus ZX3 SE,"Stratford, NJ",Gray,FWD,2.0L I-4 SFI DOHC,Gas,Ford,Focus,142719,Automatic,ZX3 SE,1FAFP31N27W218228,2007
5fb49a6f2f9e150d78526ed2,https://app.acvauctions.com/auction/2242787,4,11/17/2020,2242787,"$2,525 ","$1,750 ",$950 ,GREEN YELLOW,2006 GMC Envoy SLE,"Schenectady, NY",Gray,4WD,4.2L I-6 MPI DOHC,Gas,GMC,Envoy,142723,Automatic,SLE,1GKDT13S962294172,2006
5fb353054880f7092047be3d,https://app.acvauctions.com/auction/2141529,4,10/22/2020,2141529,"$3,075 ","$2,425 ","$3,400 ",GREEN YELLOW,2006 Honda CR-V LX,"Buzzards Bay, MA",Gold,4WD,2.4L I-4 MPI DOHC,Gas,Honda,CR-V,142733,Automatic,LX,SHSRD78566U426783,2006
5fb352f74880f7092047be36,https://app.acvauctions.com/auction/2141946,4,10/23/2020,2141946,"$4,825 ","$4,725 ","$2,200 ",GREEN YELLOW,2010 GMC Acadia SLE,"Bennington, VT",Brown,AWD,3.6L V6 DI DOHC,Gas,GMC,Acadia,142736,Automatic,SLE,1GKLVLED7AJ108885,2010
5fb34ef74880f7092047b995,https://app.acvauctions.com/auction/2213428,4,11/10/2020,2213428,"$4,725 ","$5,725 ","$2,600 ",GREEN YELLOW,2012 Subaru Outback Premium,"Hartford, CT",Blue (Dark),AWD,2.5L H-4 MPI SOHC,Gas,Subaru,Outback,142835,Automatic,Premium,4S4BRBCC4C3202015,2012
5fb354104880f7092047bf1b,https://app.acvauctions.com/auction/2131192,4,10/21/2020,2131192,"$4,025 ","$3,825 ","$2,800 ",GREEN YELLOW,2010 GMC Acadia SLT,"Plainfield, NJ",Silver,AWD,3.6L V6 DI DOHC,Gas,GMC,Acadia,142869,Automatic,SLT,1GKLVMED5AJ147688,2010
5fb353404880f7092047bea9,https://app.acvauctions.com/auction/2137965,4,10/22/2020,2137965,"$6,300 ","$6,300 ","$5,100 ",GREEN YELLOW,2005 Ford F250SD Lariat,"Batavia, NY",Gray,4WD,6.0L V8 FI TDsl,Diesel,Ford,F250SD,142875,Automatic,Lariat,1FTSW21P45EB93164,2005
5fb4a7a769e8e51338183ad8,https://app.acvauctions.com/auction/2131571,4,10/21/2020,2131571,"$2,000 ","$5,950 ","$2,600 ",GREEN YELLOW,2016 Ford Focus SE,"Columbia, MD",Black,FWD,2.0L I-4 DI DOHC Flex,Flex,Ford,Focus,142933,Automatic,SE,1FADP3F26GL318422,2016
5fb34d44e7bde1132096a970,https://app.acvauctions.com/auction/2228021,4,11/13/2020,2228021,"$3,350 ","$2,775 ","$2,300 ",GREEN YELLOW,2008 Honda Odyssey EX-L,"Port Jefferson Station, NY",Tan,FWD,3.5L V6 MPI SOHC VTEC,Gas,Honda,Odyssey,142966,Automatic,EX-L,5FNRL38648B113939,2008
5fb351944880f7092047bcaa,https://app.acvauctions.com/auction/2168956,4,10/29/2020,2168956,"$5,600 ","$5,500 ","$4,350 ",GREEN YELLOW,2011 GMC Acadia SLT,"Keene, NH",Red,AWD,3.6L V6 DI DOHC,Gas,GMC,Acadia,142982,Automatic,SLT,1GKKVSED1BJ212005,2011
5fb34e944880f7092047b8fd,https://app.acvauctions.com/auction/2220920,4,11/12/2020,2220920,$850 ,"$1,300 ",$850 ,GREEN YELLOW,2009 Chevrolet Aveo LT,"Broken Arrow, OK",Gray,FWD,1.6L I-4 MPI DOHC VVT,Gas,Chevrolet,Aveo,143010,Automatic,LT,KL1TD66E99B391701,2009
5fb353604880f7092047bed3,https://app.acvauctions.com/auction/2135238,4,10/21/2020,2135238,"$2,375 ","$2,350 ","$3,000 ",GREEN YELLOW,2011 Ford Fusion SEL,"Fairfield, CT",Green,FWD,3.0L V6 SMPI DOHC,Gas,Ford,Fusion,143064,Automatic,SEL,3FAHP0JG6BR261636,2011
5fb34f6e4880f7092047ba3e,https://app.acvauctions.com/auction/2202401,4,11/6/2020,2202401,"$3,400 ","$4,825 ","$1,650 ",GREEN YELLOW,2012 Mini Cooper S,"Raynham, MA",Red,FWD,1.6L I-4 DI OHC T/C,Gas,Mini,Cooper,143095,Manual,S,WMWSV3C58CTY25657,2012
5fb368464880f7092047c29d,https://app.acvauctions.com/auction/2080401,4,10/8/2020,2080401,"$2,650 ","$2,825 ","$1,300 ",GREEN YELLOW,2009 Honda Fit Base,"Lawrence, MA",Gray,FWD,1.5L I-4 MPI SOHC VTEC,Gas,Honda,Fit,143097,Manual,Base,JHMGE87209S067171,2009
5fb35a2b4880f7092047c0eb,https://app.acvauctions.com/auction/2104229,4,10/14/2020,2104229,FALSE,"$3,325 ","$2,650 ",GREEN YELLOW,2005 Ford F150 XLT,"Carnegie, PA",Red,4WD,5.4L V8 EFI SOHC,Gas,Ford,F150,143164,Automatic,XLT,1FTPX14545NA95159,2005
5fb35d434880f7092047c15d,https://app.acvauctions.com/auction/2097964,4,10/13/2020,2097964,"$2,975 ","$3,500 ","$3,150 ",GREEN YELLOW,2011 Hyundai Sonata GLS,"West Springfield, MA",Blue (Dark),FWD,2.4L I-4 DI DOHC,Gas,Hyundai,Sonata,143181,Automatic,GLS,5NPEB4AC1BH009974,2011
5fb34eea4880f7092047b974,https://app.acvauctions.com/auction/2214972,4,11/10/2020,2214972,"$5,275 ","$5,675 ","$2,600 ",GREEN YELLOW,2007 Lexus GS 350,"North Dartmouth, MA",White,RWD,3.5L V6 SFI DOHC,Gas,Lexus,GS 350,143194,Automatic,FALSE,JTHBE96S670022634,2007
5fb368464880f7092047c29c,https://app.acvauctions.com/auction/2080404,3,10/8/2020,2080404,,,$500 ,GREEN YELLOW,2006 Pontiac Montana SV6,"Yorkville, NY",White,AWD,3.5L V6 SFI,Gas,Pontiac,Montana,143197,Automatic,SV6,1GMDX33LX6D198636,2006
5fb353604880f7092047becb,https://app.acvauctions.com/auction/2135638,4,10/22/2020,2135638,"$1,425 ",$950 ,$600 ,GREEN YELLOW,2008 Ford Taurus Limited,"South Bend, IN",White,FWD,3.5L V6 SFI DOHC 24V,Gas,Ford,Taurus,143218,Automatic,Limited,1FAHP25WX8G142274,2008
5fb352d94880f7092047bdf4,https://app.acvauctions.com/auction/2146999,4,10/24/2020,2146999,"$7,675 ","$7,675 ","$3,700 ",GREEN YELLOW,2002 Ford F250SD XLT,"Rochester, NY",Tan,4WD,7.3L V8 DI DSL T/C,Diesel,Ford,F250SD,143278,Automatic,XLT,1FTNX21F62EC74857,2002
